StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,Year3_Reading_At_Risk
291930067,10,16,21,15,25,29,47,27,2,3,1,2,2,2,2,2,5.18082191780822,Female,1,0,0,0,0,0,3,2,113,102,2,2,1,2021,False
341185560,10,16,20,16,24,22,16,33,0,2,0,2,0,1,1,2,5.54246575342466,Female,1,0,0,0,0,0,4,1,97,97,2,2,0,2017,True
475329799,0,16,20,20,24,29,6,24,1,2,0,1,0,2,0,2,4.99178082191781,Male,0,1,0,0,0,0,1,1,107,107,2,2,0,2020,False
559836865,11,14,20,21,24,30,22,33,1,3,0,1,1,1,0,2,4.92054794520548,Male,1,0,0,0,0,0,2,2,102,102,2,0,1,2016,False
635099140,14,15,19,22,24,27,19,30,2,3,1,2,0,2,1,2,4.9013698630137,Female,1,0,0,0,0,0,3,2,103,103,2,2,2,2016,False
987281002,3,7,16,19,20,22,9,24,1,3,0,2,1,2,1,1,4.95616438356164,Male,0,0,0,0,1,0,3,1,101,101,2,0,0,2016,True
221938570,10,19,16,16,23,26,11,31,1,4,1,2,2,2,2,1,5.7013698630137,Male,1,0,0,0,0,0,1,1,120,120,0,0,0,2018,False
322797586,2,13,19,21,16,23,11,12,2,3,1,1,1,1,1,0,5.57260273972603,Male,1,0,0,0,0,0,5,3,95,95,2,0,0,2018,False
824600093,14,14,18,21,26,23,29,39,3,3,1,2,0,2,1,3,5.67397260273973,Female,1,0,0,0,0,0,3,3,101,101,2,1,1,2016,False
992810898,8,13,17,15,18,24,20,26,2,2,1,2,2,3,2,2,5.2958904109589,Female,0,1,0,0,0,1,2,1,88,88,1,1,1,2018,True
518311966,8,10,19,18,19,22,21,24,2,3,1,2,2,3,0,2,4.81095890410959,Male,1,0,0,0,0,0,3,3,112,112,2,0,0,2020,False
379796863,17,16,22,26,30,29,19,34,2,3,2,2,2,3,0,0,5.14246575342466,Male,1,0,0,0,0,0,3,1,101,101,1,1,1,2016,False
633142867,12,17,19,25,27,26,29,24,2,2,1,2,1,2,2,1,5.26575342465753,Female,1,0,0,0,0,0,4,3,112,112,2,0,1,2018,False
237515532,12,17,19,28,29,30,8,29,1,2,1,1,1,2,2,2,4.9013698630137,Female,1,0,0,0,0,0,1,1,114,114,1,0,0,2016,False
538874034,9,15,18,18,23,25,18,34,1,2,1,1,1,1,1,2,5.24109589041096,Female,1,0,0,0,0,0,4,1,95,95,2,1,1,2017,False
502646017,8,17,19,15,19,23,17,29,1,2,1,2,1,2,1,2,5.5041095890411,Male,0,1,0,0,0,1,3,2,99,99,2,2,2,2020,True
519579122,0,4,11,12,13,26,9,6,1,0,1,1,0,2,0,1,5.30958904109589,Male,1,0,0,0,0,0,1,1,105,105,0,0,0,2018,False
702098815,19,24,27,29,28,31,39,44,2,4,2,2,1,0,2,2,5.02739726027397,Female,1,0,0,0,0,0,2,1,113,113,2,2,2,2020,False
671496493,13,15,25,25,29,31,21,32,2,4,1,2,0,1,0,2,5.7041095890411,Male,1,0,0,0,0,0,2,2,114,114,2,2,2,2016,False
924663967,13,14,21,19,27,30,21,33,3,4,1,2,3,5,1,3,5.36986301369863,Female,1,0,0,0,0,0,3,3,116,116,2,0,1,2020,False
467486998,20,21,25,27,30,29,22,47,2,3,2,1,1,4,2,2,4.80547945205479,Female,1,0,0,0,0,0,3,3,113,105,2,0,1,2021,False
517499970,18,24,31,29,30,30,30,43,2,4,1,3,1,2,1,2,5.00547945205479,Male,1,0,0,0,0,0,1,1,95,95,1,0,0,2020,False
611837111,6,16,19,20,24,28,14,30,3,2,1,1,1,1,1,2,5.32602739726027,Female,1,0,0,0,0,0,2,2,108,108,2,0,0,2018,False
960686089,5,15,27,25,28,29,24,33,1,2,1,2,2,4,1,2,5.37260273972603,Male,1,0,0,0,0,0,2,1,114,102,2,2,1,2021,False
568508443,8,12,21,22,24,27,32,27,3,2,2,1,2,2,2,2,4.6,Female,1,0,0,0,0,0,2,2,120,120,2,0,2,2018,False
614070766,17,15,19,17,23,27,26,46,2,3,1,2,1,4,2,2,5.80821917808219,Male,0,0,0,0,1,0,2,1,91,89,2,2,2,2021,False
688499672,6,7,14,16,19,30,22,34,2,2,1,1,1,2,2,2,5.16164383561644,Female,1,0,0,0,0,0,2,2,88,88,2,2,0,2017,False
387425627,4,5,20,27,25,31,12,29,2,5,1,2,0,3,0,3,5.38904109589041,Male,1,0,0,0,0,0,2,2,116,116,1,1,1,2016,False
601771451,10,13,21,18,19,27,25,35,2,2,0,2,1,2,1,2,5.08767123287671,Female,1,0,0,0,0,0,2,1,94,94,2,1,0,2018,False
781037866,7,11,17,13,19,21,6,19,2,3,1,2,1,2,1,2,5.38082191780822,Male,0,1,0,0,0,1,2,2,95,95,2,2,2,2020,True
900029906,9,10,17,10,16,27,17,26,1,3,0,1,1,2,0,3,5.10958904109589,Female,1,0,0,0,0,0,2,2,115,115,0,0,0,2018,True
580540909,10,14,20,24,31,31,34,29,1,3,1,2,1,1,0,2,5.36712328767123,Female,1,0,0,0,0,0,2,1,95,95,0,0,0,2020,False
840130606,2,10,15,12,15,16,11,7,1,2,0,0,0,1,0,2,5.06027397260274,Female,0,1,0,0,0,0,3,3,95,95,2,2,0,2017,False
260638887,7,14,18,16,19,26,4,21,2,4,1,2,3,4,2,2,5.25753424657534,Male,0,0,0,0,1,1,2,2,95,95,1,0,0,2017,True
177699689,23,28,30,29,32,29,24,37,1,4,1,3,2,4,0,2,5.43561643835616,Male,1,0,0,0,0,0,1,1,101,101,2,0,1,2016,False
385547159,7,11,19,23,26,27,17,24,2,4,1,2,1,2,0,2,5.27671232876712,Male,1,0,0,0,0,0,2,2,103,103,2,2,2,2016,False
176907717,9,10,16,20,18,24,16,29,2,3,1,1,2,1,0,1,5.04657534246575,Male,1,0,0,0,0,0,2,2,101,101,1,1,0,2016,False
814237432,14,19,24,29,27,27,74,42,3,4,2,2,4,4,2,2,5.35342465753425,Female,1,0,0,0,0,0,2,2,117,108,2,1,1,2021,False
188419736,14,17,29,30,28,28,36,40,2,1,1,2,3,2,0,2,4.93972602739726,Male,1,0,0,0,0,0,2,1,101,101,2,1,1,2016,False
268245440,8,11,20,22,24,28,6,13,2,2,1,1,1,2,1,2,5.01917808219178,Female,1,0,0,0,0,0,2,2,102,102,2,1,0,2020,False
366613779,13,15,18,20,23,25,43,32,3,3,2,2,1,2,0,2,4.88493150684932,Male,1,0,0,0,0,0,2,2,102,102,1,0,0,2017,False
628080230,14,12,18,17,21,21,17,45,3,3,1,2,2,3,1,2,4.94794520547945,Male,0,0,0,0,1,0,1,1,91,89,2,1,1,2021,True
412610025,16,17,25,21,22,23,27,34,2,2,1,2,1,1,1,2,4.91506849315068,Male,1,0,0,0,0,0,3,3,95,95,2,0,0,2018,False
335002292,24,27,28,29,32,29,48,37,4,4,2,2,2,5,2,3,5.42191780821918,Male,0,0,1,0,0,0,3,2,101,101,0,0,0,2017,False
628416098,12,16,26,28,31,30,37,38,1,3,1,1,2,3,0,2,5.58630136986301,Male,1,0,0,0,0,0,3,1,116,116,2,0,2,2018,False
109315584,8,14,17,16,16,28,25,37,1,2,1,1,0,1,1,1,5.2,Female,1,0,0,0,0,0,4,4,116,116,2,0,0,2020,True
164483145,5,11,20,19,22,26,37,35,3,3,1,1,2,0,1,2,5.34246575342466,Female,1,0,0,0,0,0,2,1,120,120,1,1,1,2018,False
757672389,4,7,19,17,18,22,6,2,1,1,1,1,1,1,1,1,4.86849315068493,Female,1,0,0,0,0,0,1,1,120,109,2,2,2,2021,True
109928659,9,12,17,18,22,26,23,21,2,2,1,1,2,2,2,2,4.97808219178082,Male,1,0,0,0,0,0,3,3,97,97,2,2,1,2018,False
617807188,9,14,19,16,18,17,21,32,1,3,1,2,0,2,1,2,5.17808219178082,Male,1,0,0,0,0,0,6,3,91,89,1,1,0,2021,True
993736904,2,12,14,13,15,20,0,-1,2,2,0,1,1,2,1,1,6.0986301369863,Male,0,1,0,0,0,1,2,1,95,95,1,0,0,2020,True
200239870,16,10,17,22,25,27,58,32,1,4,1,2,0,4,0,2,5.87671232876712,Male,1,0,0,0,0,0,3,2,120,120,2,0,0,2016,False
343970803,8,15,16,16,19,27,17,26,1,2,1,1,2,3,1,1,4.81095890410959,Female,1,0,0,0,0,0,2,2,116,116,2,1,2,2020,False
771400433,15,19,27,29,32,32,25,47,2,2,1,1,2,4,1,2,4.68219178082192,Female,1,0,0,0,0,0,1,1,95,95,2,2,0,2020,False
376152242,8,10,18,19,29,31,13,31,2,1,1,2,1,2,2,2,4.84931506849315,Male,1,0,0,0,0,0,2,2,112,112,2,0,0,2018,False
620298880,11,11,23,23,28,31,14,26,2,2,1,1,1,2,1,2,5.66575342465754,Male,1,0,0,0,0,0,2,1,95,95,2,2,2,2020,False
970543197,9,12,20,18,21,20,16,29,1,3,1,2,2,3,2,2,5.82465753424657,Male,1,0,0,0,0,0,3,1,91,89,2,2,0,2021,True
716734300,9,8,16,18,19,23,6,27,3,5,2,2,2,4,2,2,5.58356164383562,Male,0,1,0,0,0,0,2,2,113,113,2,1,1,2020,True
828588259,7,15,16,14,17,23,12,28,1,2,0,1,1,2,0,2,5.47397260273973,Female,0,1,0,0,0,1,3,2,95,95,2,0,0,2018,False
546399053,5,14,19,22,20,30,24,28,2,2,1,2,1,2,2,2,5.13972602739726,Female,1,0,0,0,0,0,3,2,117,108,2,2,2,2021,False
931772036,15,22,24,26,26,26,36,33,2,3,2,2,1,2,1,1,5.58630136986301,Male,1,0,0,0,0,0,3,1,120,120,2,2,2,2018,False
852701038,5,15,25,17,20,24,11,4,1,2,1,0,1,1,1,1,4.75890410958904,Female,0,1,0,0,0,1,5,5,99,99,1,0,0,2020,True
828216101,6,13,24,23,30,32,32,28,1,4,2,2,2,4,2,2,5.19452054794521,Male,1,0,0,0,0,0,3,2,114,114,2,2,2,2016,False
537130036,32,26,28,29,30,28,54,33,2,2,2,2,3,2,2,3,4.81369863013699,Female,1,0,0,0,0,0,2,1,95,95,2,2,1,2018,False
410168957,27,29,28,30,29,33,30,39,3,5,3,3,4,5,0,3,6.15342465753425,Male,1,0,0,0,0,0,1,1,114,114,2,2,1,2018,False
745762146,4,12,16,17,18,25,13,25,2,2,1,1,2,3,2,2,5.16986301369863,Female,1,0,0,0,0,0,3,2,120,120,0,0,0,2017,False
291285926,5,13,21,23,23,27,12,17,1,4,1,2,0,2,0,2,5.84383561643836,Male,1,0,0,0,0,0,2,1,113,105,2,0,0,2021,False
751656938,20,22,24,22,28,30,40,31,4,5,2,4,5,4,2,2,5.41095890410959,Male,1,0,0,0,0,0,1,1,120,120,2,2,2,2016,False
895656843,6,10,19,21,26,27,13,29,3,3,1,2,1,3,1,2,4.96438356164383,Male,1,0,0,0,0,0,1,1,95,95,2,1,1,2018,False
346771132,1,14,19,21,23,30,7,10,1,2,1,1,1,2,1,2,5.66301369863014,Male,0,0,1,0,0,0,2,2,116,116,2,2,1,2017,False
803603159,3,16,20,17,18,24,12,26,2,1,1,1,0,2,1,2,4.94520547945205,Female,1,0,0,0,0,0,1,1,95,95,1,0,0,2017,True
159970239,21,26,29,29,29,29,33,51,3,4,1,3,2,4,2,2,4.85479452054795,Male,0,0,1,0,0,1,1,1,95,95,2,2,2,2020,False
570558453,6,6,19,18,19,23,7,13,2,2,1,1,1,1,0,2,4.98630136986301,Male,1,0,0,0,0,0,3,2,95,95,1,0,0,2021,True
710986963,13,18,25,27,27,31,25,28,2,3,1,2,1,2,1,2,4.6027397260274,Female,1,0,0,0,0,0,2,1,116,116,2,0,2,2018,False
107836684,9,11,17,16,18,26,18,37,4,5,2,2,4,3,2,2,5.14794520547945,Male,1,0,0,0,0,0,2,2,90,90,2,1,1,2018,True
640007538,2,8,7,17,17,24,3,22,2,3,1,2,2,2,2,2,5.46575342465753,Male,0,0,0,0,1,0,2,1,105,105,2,1,0,2020,True
550935200,2,10,16,9,13,20,6,13,0,3,0,2,1,3,0,2,5.29041095890411,Male,0,1,0,0,0,1,2,1,99,99,2,0,0,2020,True
206076321,8,14,22,23,25,30,29,25,2,5,1,2,1,4,2,4,5.06849315068493,Female,1,0,0,0,0,0,2,2,115,115,2,0,1,2020,True
287413219,10,16,21,24,22,30,23,37,3,5,1,2,2,4,0,2,5.36164383561644,Male,1,0,0,0,0,0,2,2,120,120,1,1,1,2018,False
716635118,13,12,15,20,24,26,17,18,2,0,1,2,1,1,2,2,5.83835616438356,Male,0,1,0,0,0,0,3,3,103,103,2,1,2,2020,True
124047971,4,10,18,14,20,24,8,15,2,3,1,2,1,2,1,1,4.96438356164383,Male,0,1,0,0,0,0,3,2,95,95,2,0,1,2018,False
559602545,13,12,22,20,22,23,9,24,1,3,1,2,0,3,1,2,4.96986301369863,Male,1,0,0,0,0,0,3,2,98,98,2,0,0,2020,False
617533613,2,15,20,20,22,24,13,25,1,2,1,1,1,1,2,2,5.14520547945205,Male,0,0,0,1,0,0,2,2,90,90,1,0,0,2017,True
657960930,3,11,20,19,21,27,15,29,2,3,0,2,2,3,2,2,5.64931506849315,Female,0,1,0,0,0,0,2,2,115,115,1,0,0,2020,True
726104450,6,16,17,13,16,16,3,8,2,3,1,2,0,3,0,2,5.03287671232877,Male,0,1,0,0,0,0,2,2,107,96,2,0,0,2021,True
477286734,5,15,21,19,21,23,3,6,0,2,0,2,1,0,1,2,4.92602739726027,Female,1,0,0,0,0,0,1,1,104,104,2,1,2,2017,False
151946528,11,17,23,24,21,28,25,34,4,5,1,2,3,2,1,3,5.46027397260274,Male,1,0,0,0,0,0,2,1,97,97,0,0,0,2017,False
300851066,13,19,25,28,29,27,10,30,2,3,1,2,1,2,2,2,4.73150684931507,Male,1,0,0,0,0,0,1,1,103,103,0,0,0,2020,True
632857760,11,14,23,25,26,30,23,31,2,2,1,2,1,3,0,2,4.66575342465754,Male,1,0,0,0,0,0,2,1,97,97,2,2,1,2017,False
148982638,3,16,17,22,25,29,6,33,0,2,0,1,1,2,1,2,4.94246575342466,Female,0,1,0,0,0,1,3,3,110,110,2,0,1,2020,False
927659245,27,33,30,32,30,29,49,46,3,5,1,3,2,2,0,0,5.61095890410959,Male,1,0,0,0,0,0,2,1,109,109,2,0,0,2020,False
477508764,8,14,20,20,19,23,15,27,2,2,1,1,1,0,1,1,5.00821917808219,Female,1,0,0,0,0,0,2,2,97,97,0,0,0,2016,True
609133373,14,18,20,15,18,27,19,20,2,4,1,2,1,1,1,2,4.96438356164383,Female,1,0,0,0,0,0,2,2,104,104,2,2,2,2020,False
667549386,8,14,18,21,30,31,23,29,1,1,0,1,1,1,0,1,5.38904109589041,Female,0,1,0,0,0,1,2,1,99,103,2,1,0,2016,False
471904735,14,15,23,23,26,30,22,32,2,2,1,1,1,1,0,2,5.22191780821918,Male,0,1,0,0,0,0,1,1,95,93,0,0,0,2021,False
467399506,16,16,22,30,30,29,19,31,3,4,2,2,3,2,2,1,4.88219178082192,Male,1,0,0,0,0,0,3,2,101,101,2,1,2,2016,False
439750329,5,7,21,23,23,25,19,19,1,3,1,2,0,2,1,2,5.32602739726027,Female,0,1,0,0,0,0,3,2,107,107,2,0,0,2020,False
615215729,0,9,13,14,17,22,0,23,0,2,0,0,0,1,0,0,5.15068493150685,Female,0,1,0,0,0,0,2,2,95,95,2,1,1,2018,True
421016808,1,17,11,11,13,26,9,18,3,2,1,2,1,2,2,2,5.02191780821918,Female,1,0,0,0,0,0,3,3,90,90,2,0,0,2017,False
434255006,8,11,18,19,22,28,18,17,1,2,1,2,2,2,1,2,5.86849315068493,Female,1,0,0,0,0,0,3,1,114,114,2,0,2,2017,False
744571778,5,12,19,26,30,31,27,25,1,3,1,1,1,1,0,0,5.37534246575343,Male,1,0,0,0,0,0,2,2,114,114,2,1,1,2018,False
812870699,3,8,18,16,23,24,16,29,1,1,1,1,0,2,1,0,5.57260273972603,Female,0,0,0,0,1,0,1,1,97,97,2,1,0,2017,True
995920216,10,12,20,21,23,23,25,24,3,4,2,2,2,2,2,2,5.03287671232877,Female,1,0,0,0,0,0,2,2,94,94,2,2,2,2020,False
279164973,16,20,23,26,26,29,29,29,4,4,2,2,4,3,2,3,5.65205479452055,Male,1,0,0,0,0,0,3,1,101,101,2,0,0,2016,False
503824897,2,15,20,20,22,23,6,14,2,2,1,1,1,2,1,2,5.42739726027397,Male,0,1,0,0,0,0,4,4,113,113,2,1,1,2018,False
851126959,5,15,14,16,21,26,6,21,1,3,1,2,1,3,1,2,5.33150684931507,Male,0,1,0,0,0,0,1,1,114,114,1,0,0,2017,True
984527596,12,21,26,31,25,31,42,48,2,3,1,2,1,2,1,2,5.2027397260274,Female,0,1,0,0,0,1,2,1,99,94,0,0,0,2021,False
289240209,21,23,26,28,30,29,43,35,3,4,2,3,2,4,0,2,5.76712328767123,Male,1,0,0,0,0,0,2,1,101,101,2,2,2,2016,False
385731900,13,19,23,19,22,28,9,39,3,3,2,3,1,1,2,0,6.12054794520548,Male,0,0,0,1,0,0,2,2,104,104,2,2,2,2020,False
852055378,7,5,17,17,22,24,13,31,2,3,1,2,1,2,1,2,5.48767123287671,Male,1,0,0,0,0,0,7,4,78,78,1,0,0,2021,False
536934687,15,21,24,27,29,29,41,54,4,4,2,3,2,4,2,2,5.12328767123288,Male,0,1,0,0,0,0,2,1,117,108,1,1,2,2021,False
588334264,2,17,17,21,23,28,12,22,1,2,2,2,2,5,1,2,5.41369863013699,Male,1,0,0,0,0,0,3,2,115,115,2,1,1,2020,False
503367530,14,17,26,27,27,30,22,31,1,3,1,2,1,2,0,1,5.85205479452055,Female,1,0,0,0,0,0,4,2,114,114,1,1,0,2020,False
937704899,10,11,22,17,25,25,30,30,2,3,1,1,2,3,1,3,5.02465753424658,Female,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,False
629523696,16,16,23,18,22,27,18,38,2,4,2,1,2,4,1,2,4.65479452054795,Male,1,0,0,0,0,0,1,1,95,95,0,0,0,2018,False
942592272,11,11,18,20,26,28,13,34,2,3,1,2,1,0,1,2,5.59178082191781,Female,0,0,1,0,0,0,2,2,120,109,2,2,2,2021,False
522531107,10,11,20,19,25,29,20,24,2,3,1,2,2,2,2,2,5.45205479452055,Male,1,0,0,0,0,0,2,2,100,100,2,1,2,2018,False
945145631,9,23,29,26,29,28,24,27,3,4,2,2,2,4,1,2,4.97260273972603,Male,0,1,0,0,0,1,1,1,99,94,2,1,0,2021,False
217172466,23,23,24,26,28,30,49,38,2,3,1,2,2,2,2,1,5.75068493150685,Male,1,0,0,0,0,0,2,2,103,103,2,2,0,2020,False
156125159,15,12,20,20,24,29,9,28,2,2,0,1,1,3,0,2,4.83835616438356,Female,1,0,0,0,0,0,1,1,107,96,2,2,2,2021,False
218346928,10,13,17,16,24,28,22,31,2,4,1,2,1,1,1,2,5.25753424657534,Female,1,0,0,0,0,0,2,2,92,87,2,0,0,2021,False
587661970,9,17,19,23,24,28,34,40,2,3,1,2,3,2,0,2,4.85205479452055,Male,1,0,0,0,0,0,2,1,113,105,2,2,2,2021,False
377221365,11,14,22,20,25,31,46,46,3,2,1,2,2,1,2,2,5.23287671232877,Female,1,0,0,0,0,0,1,1,117,108,2,1,1,2021,False
860972187,20,24,30,31,29,30,56,51,2,4,2,2,3,4,2,5,5.47945205479452,Male,1,0,0,0,0,0,2,1,94,94,2,1,0,2020,False
126184916,2,6,17,23,25,31,16,22,0,2,1,2,2,2,0,1,5.30684931506849,Female,1,0,0,0,0,0,4,4,89,89,2,0,0,2017,False
391237167,8,14,17,17,21,30,14,17,1,2,1,1,0,2,2,2,5.15342465753425,Female,1,0,0,0,0,0,1,1,88,88,2,0,0,2018,False
945250737,14,16,22,25,23,28,34,40,2,4,1,2,1,3,2,2,5.16986301369863,Female,1,0,0,0,0,0,2,1,117,117,2,2,2,2020,False
526259156,6,15,23,22,21,27,13,29,2,4,1,2,2,4,1,2,4.83561643835617,Male,1,0,0,0,0,0,3,3,89,89,2,1,0,2018,False
143594912,4,6,21,19,19,25,17,28,1,2,1,2,0,1,0,1,4.88493150684932,Female,1,0,0,0,0,0,2,2,108,108,0,0,0,2018,True
442631918,13,22,27,30,33,29,35,36,2,4,1,2,1,2,0,1,5.26301369863014,Female,1,0,0,0,0,0,2,1,101,101,2,2,2,2017,False
144141337,6,12,21,16,18,18,12,22,1,2,1,2,0,0,0,2,4.6986301369863,Male,1,0,0,0,0,0,3,2,94,94,2,2,1,2017,True
409064729,22,29,30,29,32,32,55,47,3,3,1,1,1,2,1,2,5.92328767123288,Female,1,0,0,0,0,0,3,1,109,109,2,2,2,2020,False
971092333,11,15,16,23,28,30,20,35,3,4,1,2,2,2,2,2,5.61095890410959,Male,1,0,0,0,0,0,4,4,102,102,2,2,2,2020,False
422944539,8,13,23,25,23,26,22,38,0,3,0,2,1,2,1,2,5.63561643835616,Male,0,1,0,0,0,0,2,2,113,105,2,1,2,2021,False
349526990,14,17,25,29,29,30,29,46,2,3,1,2,1,1,0,2,4.73698630136986,Female,1,0,0,0,0,0,2,1,104,104,2,1,1,2020,False
724715511,9,15,24,26,26,30,27,26,2,2,1,2,1,2,2,2,5.27671232876712,Female,1,0,0,0,0,0,2,1,117,108,2,2,2,2021,False
355798129,12,18,26,30,28,33,34,34,1,4,1,1,2,2,2,2,5.3041095890411,Female,1,0,0,0,0,0,3,2,114,114,2,1,1,2016,False
929017044,9,18,21,25,28,28,23,28,2,2,2,2,0,2,2,2,5.37260273972603,Male,1,0,0,0,0,0,2,2,88,88,1,0,0,2018,False
271958686,2,7,10,10,11,15,3,10,1,1,0,1,0,0,0,0,5.07945205479452,Female,0,1,0,0,0,0,2,2,97,97,0,0,0,2017,True
582289296,3,12,18,18,22,24,10,21,1,2,1,1,0,1,0,1,5.58082191780822,Female,1,0,0,0,0,0,6,5,95,95,1,0,0,2020,False
349864675,9,7,20,23,24,22,15,25,2,2,1,1,1,2,0,1,5.02739726027397,Female,0,1,0,0,0,0,2,1,97,97,0,0,0,2016,True
396127694,11,15,20,19,21,27,21,33,1,4,1,2,2,5,0,2,4.6,Male,1,0,0,0,0,0,2,2,120,120,2,0,2,2018,False
790196700,14,24,34,29,29,30,20,33,2,2,1,2,1,1,0,1,6.11506849315068,Female,0,1,0,0,0,0,2,2,109,109,2,0,1,2020,False
992972606,8,12,19,21,25,24,2,25,2,2,1,2,0,1,0,2,6.10958904109589,Male,0,0,0,0,1,0,2,2,114,102,1,1,1,2021,True
913875042,2,17,23,25,25,28,5,3,0,1,1,1,1,2,1,2,5.59452054794521,Male,1,0,0,0,0,0,3,3,92,87,2,1,0,2021,False
852721678,4,17,16,15,16,21,5,5,2,2,0,1,0,2,0,2,5.40547945205479,Male,0,0,0,0,1,0,2,2,107,96,2,2,1,2021,True
410960855,8,12,19,27,27,31,3,26,2,4,1,1,1,2,2,2,5.62739726027397,Male,0,0,1,0,0,0,2,2,107,107,2,2,1,2020,False
157614613,3,8,16,19,20,28,18,49,2,2,0,1,0,2,0,2,5.2027397260274,Male,0,1,0,0,0,0,2,1,95,93,0,0,0,2021,False
144403358,11,12,21,21,26,27,42,32,1,3,0,2,0,2,0,2,4.93698630136986,Female,0,1,0,0,0,0,2,1,114,114,2,1,0,2016,False
282740451,19,28,28,27,30,30,54,50,2,4,1,2,2,5,2,2,5.72054794520548,Female,1,0,0,0,0,0,2,2,113,113,1,1,1,2020,False
584200947,8,12,20,20,24,30,18,31,2,3,1,2,1,3,2,2,4.93972602739726,Female,0,0,1,0,0,0,3,3,115,115,2,2,2,2020,False
891113373,12,24,27,26,27,28,15,41,2,4,1,2,2,4,2,3,5.30958904109589,Female,1,0,0,0,0,0,2,1,95,95,2,0,0,2020,False
399945616,12,19,25,24,27,30,17,38,3,4,2,1,2,1,2,2,4.93150684931507,Male,1,0,0,0,0,0,2,1,90,90,1,0,0,2018,False
548097044,8,17,22,24,26,28,27,34,2,3,1,2,2,2,1,2,5.37808219178082,Female,1,0,0,0,0,0,3,1,114,114,2,1,1,2018,False
606622912,11,13,22,25,28,28,22,37,3,3,1,2,1,3,0,2,5.02191780821918,Female,1,0,0,0,0,0,1,1,95,95,2,0,0,2018,False
198067470,10,12,25,26,25,26,38,35,4,3,2,2,4,4,2,3,5.13150684931507,Male,1,0,0,0,0,0,2,1,120,120,2,0,2,2016,False
251846800,9,19,21,20,21,28,18,36,2,3,1,2,1,2,2,2,5.18630136986301,Female,0,0,0,1,0,1,2,2,99,94,2,1,1,2021,False
619968183,4,9,11,11,19,28,13,12,0,3,1,2,0,1,0,2,5.47123287671233,Female,1,0,0,0,0,0,2,1,93,93,1,1,1,2018,True
350796566,13,17,22,27,28,28,22,32,3,3,1,1,2,2,1,0,5.5041095890411,Male,1,0,0,0,0,0,2,1,94,94,2,1,0,2018,False
934377475,15,21,24,19,22,23,19,27,1,1,1,2,2,1,0,1,5.52328767123288,Male,0,1,0,0,0,1,2,2,95,95,2,1,1,2017,False
410905491,6,7,14,14,15,22,17,7,1,3,1,1,1,1,0,1,5.31506849315068,Male,0,1,0,0,0,0,3,3,120,120,2,2,0,2018,False
106107536,15,19,22,24,24,29,34,31,1,3,1,1,1,2,2,2,4.93424657534247,Female,1,0,0,0,0,0,2,1,95,95,0,0,0,2018,False
669305973,5,5,19,15,21,24,37,32,1,2,1,1,2,2,1,1,5.18356164383562,Male,1,0,0,0,0,0,3,2,103,103,2,0,1,2017,False
852123138,0,0,12,12,8,11,3,11,0,1,1,1,0,2,0,1,5.13150684931507,Male,0,1,0,0,0,0,3,2,116,116,2,0,2,2020,False
620252781,10,12,22,22,18,24,13,16,2,2,1,1,1,2,0,1,4.97808219178082,Female,1,0,0,0,0,0,4,4,92,92,2,0,0,2020,False
174859722,11,13,19,27,26,30,13,28,1,2,0,1,0,2,0,2,4.75890410958904,Female,0,1,0,0,0,1,2,2,114,114,0,0,0,2020,False
812439973,15,20,21,29,30,30,33,33,2,3,1,3,2,2,0,3,5.60547945205479,Female,1,0,0,0,0,0,2,1,101,101,2,1,1,2016,False
730355342,12,24,25,24,28,31,28,26,2,5,2,3,2,5,2,2,5.55890410958904,Male,1,0,0,0,0,0,2,1,105,105,2,2,2,2020,False
231539568,11,19,26,26,27,29,30,29,3,4,1,2,2,2,2,2,5.4958904109589,Female,1,0,0,0,0,0,3,2,114,114,2,1,1,2018,False
336174084,7,9,20,20,24,30,13,30,0,2,0,2,0,2,1,2,5.93150684931507,Female,0,0,0,0,1,1,2,1,94,94,2,1,1,2018,True
663614167,12,17,26,23,28,29,20,39,1,2,1,2,1,2,1,2,5.63287671232877,Male,1,0,0,0,0,0,3,2,91,89,1,0,0,2021,False
312093130,15,13,20,19,23,23,22,35,1,3,1,1,1,1,0,1,5.58082191780822,Male,0,1,0,0,0,0,2,2,78,78,2,2,1,2021,False
907787796,6,9,18,20,22,30,15,37,1,3,1,1,2,2,2,2,5.25753424657534,Female,1,0,0,0,0,0,2,1,116,116,1,1,1,2018,False
265092740,9,11,23,19,19,28,17,14,0,2,1,1,0,1,1,2,4.96712328767123,Male,1,0,0,0,0,0,2,1,95,95,2,1,2,2018,True
713339602,9,13,21,15,20,25,11,26,2,3,1,2,2,2,2,2,5.47397260273973,Male,1,0,0,0,0,0,3,1,114,114,1,1,1,2016,True
